date,station,special,first,second,third,fourth,fifth,sixth,seventh,eighth
2015-09-18,Bình Dương,902910,01736,40482,"36552, 97400","39640, 54462, 50731, 08033, 94165, 03121, 71565",2096,"9292, 8436, 3385",459,05
2015-09-18,Trà Vinh,016692,75361,65598,"53743, 46800","50399, 27912, 98369, 24265, 93836, 18537, 35997",5722,"2570, 3284, 2386",443,81
2015-09-18,Vĩnh Long,944495,72957,38458,"87583, 90585","88837, 35395, 32724, 40996, 27928, 42697, 69013",8002,"2784, 5636, 1557",857,80
2015-09-19,Bình Phước,456220,81740,17324,"77939, 04463","07208, 37610, 05188, 40758, 76161, 87009, 70794",5125,"4376, 1173, 9439",608,26
2015-09-19,Hậu Giang,828432,40629,04190,"50920, 13418","99920, 71343, 87905, 99453, 46358, 74304, 98914",7825,"5434, 9131, 2158",467,58
2015-09-19,Hồ Chí Minh,543940,01070,73226,"30988, 51849","98629, 48225, 91742, 25853, 44383, 85495, 69818",9850,"7334, 5424, 7104",750,74
2015-09-19,Long An,297566,34387,34726,"40348, 29808","37849, 24364, 05747, 68754, 76559, 04608, 28278",2202,"4224, 6788, 0624",021,48
2015-09-20,Kiên Giang,693455,13328,77990,"93584, 65019","78931, 88170, 08423, 07725, 72309, 54127, 06665",9165,"5602, 8751, 1811",875,85
2015-09-20,Tiền Giang,636558,02457,03338,"93865, 29492","31063, 72648, 15012, 03662, 83901, 17070, 16613",2129,"1099, 2743, 5323",224,65
2015-09-20,Đà Lạt,963361,16047,42780,"08734, 13666","32923, 03657, 20153, 68491, 47872, 59539, 89275",4315,"4937, 5757, 5863",764,31
2015-09-21,Cà Mau,926795,68464,55179,"19624, 34600","41328, 58958, 00114, 90287, 90640, 29024, 55204",2185,"1140, 9237, 3334",983,59
2015-09-21,Hồ Chí Minh,363037,41262,18398,"61597, 21803","18949, 13837, 83312, 60151, 85466, 40623, 24989",2402,"3877, 7471, 1477",300,71
2015-09-21,Đồng Tháp,346993,42962,04692,"04277, 38027","41166, 55974, 80119, 82515, 06328, 88945, 70660",1144,"3554, 1319, 6453",139,30
2015-09-22,Bạc Liêu,505184,85124,10568,"43847, 17497","73974, 57169, 60064, 85888, 16959, 76175, 02044",4074,"6978, 4649, 8070",930,58
2015-09-22,Bến Tre,024318,20482,11974,"79275, 79815","29596, 25396, 15386, 24842, 89921, 72943, 80627",9054,"5222, 6366, 5501",353,79
2015-09-22,Vũng Tàu,731055,15339,85665,"27942, 64016","65088, 91075, 36064, 81037, 76319, 18944, 28742",8912,"1578, 4083, 2487",518,28
2015-09-23,Cần Thơ,451785,32298,64225,"58132, 88297","29751, 67029, 73928, 94104, 49856, 75589, 20089",2007,"3112, 4190, 8898",179,73
2015-09-23,Sóc Trăng,256335,07360,88168,"94859, 24043","06382, 31834, 38016, 54824, 16991, 71287, 21708",3486,"2404, 6513, 8690",240,74
2015-09-23,Đồng Nai,801967,40402,58759,"41450, 48529","79993, 72876, 33806, 30768, 59247, 65786, 82030",0222,"7117, 3363, 2374",145,59
2015-09-24,An Giang,828024,24637,06706,"48666, 52022","70593, 95961, 39113, 75117, 81009, 22018, 48170",1825,"0224, 7791, 7466",367,18
2015-09-24,Bình Thuận,125909,85836,60591,"62016, 99200","06558, 04310, 98376, 86827, 83548, 51373, 90401",5891,"0054, 0609, 2652",344,90
2015-09-24,Tây Ninh,638739,29725,87127,"26073, 13453","29048, 02373, 50854, 36595, 32846, 61062, 59928",7354,"5382, 7861, 9820",481,11
2015-09-25,Bình Dương,152742,13795,96489,"59571, 10828","89567, 59356, 59732, 11797, 84542, 34487, 99206",1327,"1717, 5292, 4181",174,25
2015-09-25,Trà Vinh,468883,42328,45333,"64568, 75309","18125, 24955, 44680, 02980, 87211, 63528, 33982",0033,"7121, 8373, 1394",915,98
2015-09-25,Vĩnh Long,309043,35239,13985,"13729, 78453","88997, 17916, 74521, 05576, 04517, 69760, 90031",3827,"3553, 0402, 1507",411,15
2015-09-26,Bình Phước,116853,12130,90017,"05804, 18213","64792, 75678, 71237, 91851, 02414, 13892, 12297",6048,"5500, 9085, 3138",135,74
2015-09-26,Hậu Giang,090234,74039,32048,"32390, 15035","83766, 56777, 31649, 04935, 35552, 06903, 12777",3522,"7425, 2455, 4084",377,97
2015-09-26,Hồ Chí Minh,380634,23378,41610,"67324, 55950","37250, 03510, 91765, 76948, 96868, 16505, 43416",0960,"1672, 6870, 8008",738,27
2015-09-26,Long An,157082,49352,07291,"50362, 56855","89194, 66155, 41314, 79482, 06930, 37671, 46151",0755,"2853, 3269, 5678",703,33
2015-09-27,Kiên Giang,831246,44733,38932,"84979, 39403","69694, 54883, 37530, 95994, 69999, 39021, 86752",6411,"6819, 1201, 8406",729,54
2015-09-27,Tiền Giang,289647,70602,49368,"97232, 06868","31074, 94227, 63320, 93213, 95174, 25119, 11162",8062,"2830, 7643, 2080",941,77
2015-09-27,Đà Lạt,920538,71555,85203,"67446, 89059","84221, 77875, 95593, 03808, 93544, 62002, 13495",3507,"8280, 0276, 3371",001,03
2015-09-28,Cà Mau,374187,47388,11716,"18686, 10021","78202, 88353, 19246, 63500, 54809, 56784, 29991",0244,"2141, 8259, 3834",934,04
2015-09-28,Hồ Chí Minh,805929,30675,51529,"78357, 15538","43807, 00646, 83591, 72629, 30865, 27400, 52538",0922,"9505, 4255, 4284",429,90
2015-09-28,Đồng Tháp,801441,38475,97414,"65605, 03990","22482, 20891, 18133, 77015, 98226, 38974, 47567",8020,"7608, 2347, 3887",486,09
2015-09-29,Bạc Liêu,644551,61349,26354,"62639, 43300","61830, 06213, 73864, 32166, 57552, 28027, 98663",8543,"5709, 4442, 6210",012,90
2015-09-29,Bến Tre,899783,22193,52836,"87107, 33519","56495, 07388, 42375, 64533, 92336, 37856, 70175",4806,"6137, 8739, 7708",473,72
2015-09-29,Vũng Tàu,045005,93586,16080,"88742, 26323","93637, 78675, 47125, 31719, 60870, 43443, 84725",5146,"2658, 6959, 1373",519,06
2015-09-30,Cần Thơ,931418,02130,21416,"66527, 57034","06630, 27444, 60761, 49374, 25100, 96987, 12213",8568,"8493, 3289, 9012",483,34
2015-09-30,Sóc Trăng,305697,05448,96982,"58866, 12480","36901, 98828, 70706, 77547, 18052, 70229, 55865",9255,"8283, 5290, 7274",555,65
2015-09-30,Đồng Nai,057943,34822,37636,"17677, 75371","98628, 49986, 71239, 08157, 40909, 60291, 75877",6501,"9170, 2174, 9738",041,87
2015-10-01,An Giang,615588,00276,47487,"20823, 52788","79387, 01485, 54010, 89806, 47216, 42776, 60434",4615,"3844, 3525, 9887",492,49
2015-10-01,Bình Thuận,787621,70480,04595,"35376, 30925","84414, 38555, 09356, 43926, 03818, 70669, 84971",0501,"1983, 7789, 8843",398,93
2015-10-01,Tây Ninh,209424,09935,66439,"63825, 75591","72261, 72999, 89234, 01172, 71625, 63765, 15317",9523,"7000, 1716, 5055",309,14
2015-10-02,Bình Dương,918494,20837,93076,"26973, 79526","20836, 98128, 16804, 26044, 44116, 27272, 91139",0029,"0932, 7270, 6747",656,56
2015-10-02,Trà Vinh,736973,04343,24637,"05630, 77032","02208, 65296, 28381, 33459, 60795, 48738, 19162",4791,"7764, 4170, 1718",057,26
2015-10-02,Vĩnh Long,685486,13680,33221,"78267, 59270","20425, 38355, 32920, 80527, 19188, 32040, 66607",5032,"3494, 3414, 9871",679,43
2015-10-03,Bình Phước,564969,63846,48935,"25348, 08617","77018, 52366, 80934, 75661, 24765, 38102, 01447",7247,"7178, 4272, 9928",199,21
2015-10-03,Hậu Giang,044313,42656,40312,"36500, 02135","82959, 41552, 21321, 45455, 82270, 53617, 73739",0226,"2939, 9196, 4981",664,03
2015-10-03,Hồ Chí Minh,435507,24396,37744,"44261, 56166","69335, 34894, 09483, 96663, 88354, 39257, 36313",2745,"3249, 6217, 0196",109,17
2015-10-03,Long An,043125,03317,91200,"92407, 44518","77610, 83869, 07733, 75810, 18749, 68429, 11130",0294,"4096, 4792, 1237",993,24
2015-10-04,Kiên Giang,132983,97945,30368,"35725, 45302","92355, 26741, 08191, 74633, 90305, 05309, 84584",3957,"4628, 3192, 8900",358,01
2015-10-04,Tiền Giang,211400,70613,34775,"88465, 88917","57148, 29179, 45754, 32723, 92031, 69601, 47209",3198,"0313, 8039, 5949",854,15
2015-10-04,Đà Lạt,133031,39118,88799,"36916, 16614","96313, 46950, 13331, 10519, 68955, 77294, 57350",0328,"0672, 8499, 4557",930,34
2015-10-05,Cà Mau,032964,83983,04867,"67821, 21013","44612, 81453, 55583, 55938, 60731, 52522, 05373",1779,"9828, 8671, 5151",851,31
2015-10-05,Hồ Chí Minh,288209,25753,12306,"50750, 02690","77417, 48039, 53702, 95134, 98968, 91994, 02068",2228,"5012, 7305, 6133",490,61
2015-10-05,Đồng Tháp,861876,61080,67544,"20367, 84990","46754, 32152, 18805, 42077, 96884, 73173, 56912",9208,"6855, 3710, 3411",576,13
2015-10-06,Bạc Liêu,981592,83329,98013,"21649, 18957","79529, 63975, 55141, 98248, 62412, 02225, 47069",6181,"1275, 0496, 7808",083,16
2015-10-06,Bến Tre,345395,70950,00517,"13686, 53663","74061, 52732, 32667, 63389, 81608, 92619, 00860",2910,"5529, 2797, 3628",428,60
2015-10-06,Vũng Tàu,158047,48314,76048,"90039, 55222","66382, 32948, 01042, 28571, 05902, 00356, 97449",0372,"1613, 4958, 7271",885,41
2015-10-07,Cần Thơ,258744,00827,57608,"93707, 96432","96223, 46673, 60851, 34756, 64020, 62789, 23588",4192,"6952, 4146, 0946",249,67
2015-10-07,Sóc Trăng,725897,71909,26716,"71600, 84508","05124, 93403, 50857, 44389, 45017, 61783, 59007",1432,"9735, 5272, 9131",009,50
2015-10-07,Đồng Nai,822327,77025,88590,"59005, 56698","21561, 32993, 30084, 61065, 67090, 34187, 58107",4516,"5325, 9783, 3857",895,89
2015-10-08,An Giang,810964,74092,35424,"91638, 40504","86863, 74160, 27764, 27052, 47074, 90660, 17594",4990,"2160, 6251, 8535",125,54
2015-10-08,Bình Thuận,291932,15628,87251,"65906, 87640","10904, 94215, 48304, 22901, 81220, 64366, 85153",7020,"8389, 1582, 3758",576,70
2015-10-08,Tây Ninh,178022,61243,19973,"55344, 60086","81288, 66021, 12756, 36040, 92211, 90647, 82207",2113,"0712, 2616, 0178",303,11
2015-10-09,Bình Dương,031982,81249,68343,"61161, 02970","93212, 67336, 09653, 03124, 38831, 27705, 35740",6702,"7989, 9433, 5577",486,50
2015-10-09,Trà Vinh,516653,84606,09612,"90669, 66081","05192, 46540, 89577, 64362, 77331, 34087, 38590",4168,"8623, 0671, 4146",713,63
2015-10-09,Vĩnh Long,018894,01848,18277,"58534, 60560","23017, 73362, 23508, 18095, 33558, 76727, 03676",4643,"1965, 8501, 1617",159,74
2015-10-10,Bình Phước,969075,76375,29544,"57341, 18812","08335, 22003, 22730, 80653, 95370, 68666, 16595",0925,"8425, 8315, 5596",221,41
2015-10-10,Hậu Giang,226781,79424,36043,"28730, 93291","17288, 92030, 67929, 76940, 28239, 21466, 44398",5399,"1192, 9487, 2398",116,97
2015-10-10,Hồ Chí Minh,160646,22281,61098,"40814, 07072","33927, 31593, 34325, 32771, 37978, 90139, 58777",2762,"4265, 0124, 8656",032,41
2015-10-10,Long An,122568,63403,93726,"74396, 00108","22636, 06831, 40788, 40561, 76022, 10651, 91266",7131,"0238, 8805, 9830",361,37
2015-10-11,Kiên Giang,484660,48484,47662,"91599, 02072","64522, 90268, 54422, 89188, 42571, 97389, 47839",2162,"0250, 3983, 6330",890,26
2015-10-11,Tiền Giang,848053,24618,76378,"57484, 32145","81714, 46807, 04159, 84104, 39545, 40390, 31111",1538,"6349, 1590, 3989",228,87
2015-10-11,Đà Lạt,016867,69124,31890,"96323, 82953","63724, 58776, 00834, 43721, 59956, 63994, 35492",4852,"1289, 0904, 1320",896,24
2015-10-12,Cà Mau,591538,40801,75126,"35330, 80034","91877, 84292, 83857, 48305, 37378, 85383, 30241",9006,"7500, 5518, 9997",206,19
2015-10-12,Hồ Chí Minh,767891,71624,48168,"10971, 31244","53775, 27706, 49508, 27225, 72650, 30891, 12510",0228,"2635, 8206, 2253",783,00
2015-10-12,Đồng Tháp,961432,54598,56418,"99820, 61879","58405, 78839, 36346, 02852, 88914, 68988, 79227",8974,"9411, 1885, 4469",136,65
2015-10-13,Bạc Liêu,260990,64859,93733,"60868, 53585","69662, 87946, 41020, 44215, 05291, 24855, 69818",8343,"3449, 7354, 3254",082,81
2015-10-13,Bến Tre,953945,37440,49721,"21464, 68429","10391, 68007, 58285, 47469, 31197, 65436, 59326",2532,"8982, 1406, 8991",310,43
2015-10-13,Vũng Tàu,817455,74638,82785,"73759, 26043","49858, 17358, 65433, 12789, 78967, 81387, 46056",8192,"9829, 1514, 6623",190,24
2015-10-14,Cần Thơ,538968,52435,03196,"75907, 92001","23321, 71502, 68180, 47907, 59220, 37657, 15949",7805,"8319, 5782, 0097",213,81
2015-10-14,Sóc Trăng,606223,32477,84768,"84947, 02169","87783, 34137, 16753, 22823, 29760, 30207, 05399",6979,"8058, 8988, 3424",573,84
2015-10-14,Đồng Nai,931149,78362,86735,"29430, 86045","39848, 50312, 43962, 16178, 48430, 76783, 92434",7573,"8578, 2477, 7342",218,47
2015-10-15,An Giang,073990,47977,41066,"14923, 82230","40022, 49048, 24288, 61175, 31232, 61655, 81553",7792,"9446, 6986, 7837",807,21
2015-10-15,Bình Thuận,412258,44271,59422,"82234, 58652","18206, 56238, 69205, 35600, 92019, 35358, 35811",0032,"2383, 7838, 7007",714,10
2015-10-15,Tây Ninh,839562,52824,90078,"87867, 21593","55525, 05634, 94720, 46433, 43223, 41436, 76679",9660,"1905, 2587, 4553",724,14
2015-10-16,Bình Dương,749639,34909,57112,"99632, 55309","39981, 90104, 65253, 16231, 98827, 38805, 35241",2147,"6059, 3796, 8496",386,16
2015-10-16,Trà Vinh,600544,35039,74100,"19382, 21896","70773, 63325, 10918, 75752, 12734, 15048, 58875",1009,"7570, 9909, 0684",264,45
2015-10-16,Vĩnh Long,019581,47398,04304,"08837, 77884","30809, 65234, 23627, 98494, 08423, 17939, 81830",0924,"4340, 4763, 0197",832,11
2015-10-17,Bình Phước,873392,13870,58568,"12712, 31298","35597, 82221, 03802, 67557, 29409, 87473, 98129",9846,"9117, 8545, 8175",512,06
2015-10-17,Hậu Giang,004536,78704,09539,"16617, 86127","68281, 03745, 81664, 56649, 60879, 52050, 52828",2316,"9608, 4791, 2111",950,87
2015-10-17,Hồ Chí Minh,471119,95895,81069,"75218, 60487","68465, 95445, 38834, 20510, 34025, 40511, 62772",6556,"0109, 5259, 2316",955,79
2015-10-17,Long An,262189,67623,66429,"57020, 39019","38661, 47044, 00096, 47142, 78733, 44057, 31788",0458,"1873, 2104, 1680",659,80
2015-10-18,Kiên Giang,779295,92663,90790,"69695, 55154","86959, 66973, 00066, 67080, 37146, 68354, 05507",5801,"7999, 9491, 4496",875,33
2015-10-18,Tiền Giang,499163,46008,44721,"00408, 30423","69516, 49669, 23484, 48884, 21997, 04054, 73276",0673,"4074, 6090, 9853",105,16
2015-10-18,Đà Lạt,538955,96736,28827,"35407, 82445","40055, 25141, 16749, 42385, 16518, 38964, 25290",7287,"1113, 5866, 9036",203,42
2015-10-19,Cà Mau,996433,32217,95377,"80842, 57946","11470, 26902, 88901, 69170, 86800, 26897, 36010",3752,"0515, 1950, 6214",638,22
2015-10-19,Hồ Chí Minh,578404,84341,69174,"13333, 45164","34684, 60995, 35886, 19134, 77169, 43527, 00751",6334,"1196, 4902, 8638",862,18
2015-10-19,Đồng Tháp,706198,33601,46186,"66960, 48541","43182, 38390, 72359, 89337, 16207, 46239, 53117",8923,"3983, 1872, 2293",375,92
2015-10-20,Bạc Liêu,935805,42849,32681,"23551, 65772","21850, 81448, 46621, 91144, 05697, 70090, 15478",7475,"2604, 7677, 5762",051,43
2015-10-20,Bến Tre,466843,18116,18352,"35161, 09669","82784, 79597, 18758, 08094, 65990, 73764, 54791",9816,"2984, 8803, 0214",197,49
2015-10-20,Vũng Tàu,612304,36151,55278,"47811, 52312","99762, 22709, 05689, 67569, 94625, 73796, 07703",9805,"0110, 7752, 5201",583,88
2015-10-21,Cần Thơ,326070,85614,79205,"34869, 46328","62755, 64788, 91792, 37567, 77403, 81413, 54272",0165,"3282, 8128, 8987",312,41
2015-10-21,Sóc Trăng,743835,58821,05361,"29747, 56370","05429, 33576, 90853, 05127, 55596, 63900, 58082",0214,"1681, 6876, 9684",852,15
2015-10-21,Đồng Nai,734575,67374,69890,"80064, 16849","47431, 62337, 44030, 38178, 28150, 12686, 71720",1799,"5473, 6664, 2713",415,09
2015-10-22,An Giang,726488,42413,32687,"45737, 19000","56991, 61392, 21027, 07567, 87740, 16210, 27967",3987,"2032, 5538, 3411",608,27
2015-10-22,Bình Thuận,885252,52387,23989,"77476, 53596","48923, 16156, 56009, 62914, 36747, 93966, 74830",3352,"4704, 7946, 3269",057,09
2015-10-22,Tây Ninh,963916,58302,70137,"20981, 47061","68202, 24414, 87207, 55005, 80565, 94223, 65106",1280,"9044, 6803, 6308",604,68
2015-10-23,Bình Dương,031366,25007,58985,"14690, 79703","90113, 26432, 51102, 31617, 69889, 66687, 02375",1169,"8052, 8512, 3044",310,96
2015-10-23,Trà Vinh,492383,26852,93725,"29973, 06140","21613, 11813, 95167, 48549, 30729, 59119, 68714",5908,"0793, 2860, 9372",713,65
2015-10-23,Vĩnh Long,442254,69500,06848,"92065, 26660","11251, 45907, 19638, 56097, 61540, 81272, 62031",1381,"6153, 6356, 3084",261,90
2015-10-24,Bình Phước,690703,21227,71402,"29786, 32453","29862, 64563, 79947, 23127, 94335, 07394, 33208",9319,"8561, 6239, 9751",950,15
2015-10-24,Hậu Giang,030933,84344,07356,"14644, 81185","10965, 27472, 00587, 26973, 47803, 71475, 95871",0634,"3942, 6995, 3056",953,03
2015-10-24,Hồ Chí Minh,251686,71714,22817,"88854, 05785","72695, 08662, 08385, 10893, 73853, 96453, 13825",0643,"3566, 3025, 6085",074,74
2015-10-24,Long An,739837,36171,10457,"77733, 62365","24331, 16463, 11450, 85448, 64127, 39875, 24858",8833,"0409, 7633, 6773",424,72
2015-10-25,Kiên Giang,166861,62127,22798,"56164, 85565","97101, 60850, 45945, 63896, 50371, 71118, 13202",3374,"3499, 6270, 2254",731,35
2015-10-25,Tiền Giang,903561,37159,71779,"49428, 48802","97140, 85964, 49143, 20231, 29790, 23483, 82091",0749,"0612, 9476, 0867",140,79
2015-10-25,Đà Lạt,058882,53984,78321,"88624, 19142","17135, 79368, 20371, 93831, 63132, 91458, 14448",0228,"9605, 4195, 9216",435,90
2015-10-26,Cà Mau,890025,64530,75580,"04421, 74442","77281, 91627, 99002, 82649, 05014, 86598, 22683",6862,"7282, 4091, 2094",102,53
2015-10-26,Hồ Chí Minh,394222,91844,60278,"02504, 48912","92452, 10619, 30376, 43924, 71301, 51893, 38623",9742,"3307, 8042, 9932",072,03
2015-10-26,Đồng Tháp,555332,92532,34501,"80305, 12600","74993, 60405, 32234, 95977, 08250, 77656, 56605",9754,"2246, 2318, 5369",245,68
2015-10-27,Bạc Liêu,087396,68476,19985,"30205, 60619","70915, 71679, 04046, 19835, 02063, 24120, 81165",1222,"7330, 2290, 2274",329,66
2015-10-27,Bến Tre,733939,97967,34053,"58378, 83109","55959, 92727, 65162, 85921, 41340, 84811, 93373",0008,"8477, 0641, 2308",520,39
2015-10-27,Vũng Tàu,860733,86158,58084,"06393, 35103","55578, 33860, 33987, 89738, 96699, 16282, 22967",4285,"1979, 2616, 7075",708,99
2015-10-28,Cần Thơ,373810,52004,38966,"40288, 66451","48007, 47553, 07950, 07122, 23352, 23488, 26323",9803,"4482, 3938, 2883",314,50
2015-10-28,Sóc Trăng,245324,77940,01176,"04700, 58843","72122, 02584, 87949, 37661, 62912, 36031, 11585",5428,"7355, 6270, 7727",013,88
2015-10-28,Đồng Nai,187246,98427,50033,"87955, 54248","72871, 03243, 53038, 18536, 71576, 03569, 82097",5600,"3901, 9695, 1180",261,86
2015-10-29,An Giang,672180,66220,52623,"65374, 48421","89904, 55492, 97430, 86659, 40862, 95302, 42091",5023,"0608, 8120, 1383",787,71
2015-10-29,Bình Thuận,938766,25037,26270,"97301, 49010","16838, 71671, 18399, 85607, 92228, 81982, 74321",6737,"2030, 5969, 2089",560,39
2015-10-29,Tây Ninh,088383,70894,22346,"04753, 54462","98251, 80504, 05604, 55975, 11825, 20329, 41793",4780,"1267, 7821, 6596",609,07
2015-10-30,Bình Dương,220324,51939,39563,"21613, 16440","55786, 72217, 65538, 18415, 23238, 97121, 34319",2740,"8689, 8083, 1164",107,09
2015-10-30,Trà Vinh,101932,74952,18373,"17328, 86431","31539, 32776, 68486, 23184, 51469, 01263, 28637",0558,"1547, 8575, 2518",315,37
2015-10-30,Vĩnh Long,271098,53600,96527,"28773, 85647","75099, 31117, 24741, 64398, 31890, 03521, 33414",1273,"6940, 2881, 2510",494,33
2015-10-31,Bình Phước,232628,10232,85076,"23179, 80084","56237, 19219, 75966, 19350, 93259, 81181, 91679",7641,"9393, 5039, 6753",385,97
2015-10-31,Hậu Giang,161762,29250,36947,"11966, 96184","48460, 41942, 16097, 42134, 06010, 39819, 85964",8872,"3518, 4386, 1110",186,42
2015-10-31,Hồ Chí Minh,605729,49578,43687,"82667, 24462","23966, 80835, 28446, 21269, 74691, 80559, 68887",6228,"7947, 1933, 7226",549,82
2015-10-31,Long An,942943,27497,78634,"55375, 93133","90816, 07484, 32134, 83959, 89451, 01602, 30779",3269,"8139, 0039, 5964",635,82
2015-11-01,Kiên Giang,207446,09414,62314,"58797, 92132","24609, 55690, 93934, 44257, 05505, 68455, 67501",4993,"0872, 8119, 5176",488,66
2015-11-01,Tiền Giang,633524,11636,22799,"38155, 50259","14589, 10537, 37299, 16636, 37784, 09751, 24233",7135,"4836, 4036, 7184",066,93
2015-11-01,Đà Lạt,124534,09871,82473,"89462, 46104","62282, 07725, 94358, 75457, 04964, 83763, 38465",2998,"3791, 4158, 4854",774,07
2015-11-02,Cà Mau,213503,62072,00169,"01084, 01799","48122, 21406, 45662, 09303, 57553, 10026, 45023",4246,"2712, 3208, 2457",609,43
2015-11-02,Hồ Chí Minh,662425,09408,08331,"72945, 22537","04288, 18755, 54818, 04148, 37575, 63532, 19118",7968,"7450, 7961, 9788",448,74
2015-11-02,Đồng Tháp,633781,10247,81675,"87652, 44528","36091, 09233, 26946, 01857, 71476, 13961, 00254",9169,"4637, 4996, 6579",445,00
2015-11-03,Bạc Liêu,824237,79691,04006,"27805, 25238","53374, 06559, 95756, 81583, 30101, 18737, 23494",5977,"4741, 0203, 2221",946,23
2015-11-03,Bến Tre,123293,51151,42626,"53492, 64858","90548, 19931, 00673, 48067, 93683, 73193, 02114",8764,"9789, 6876, 1560",369,71
2015-11-03,Vũng Tàu,885266,31566,63174,"42267, 71210","94200, 88631, 38438, 78510, 18287, 33588, 31390",3675,"3321, 2194, 2960",766,68
2015-11-04,Cần Thơ,745686,35149,34493,"22802, 10435","16189, 86786, 83034, 28716, 95570, 89282, 06556",5187,"9881, 5402, 3425",082,96
2015-11-04,Sóc Trăng,297256,92091,42251,"90587, 92903","18729, 26761, 42655, 44386, 86849, 19739, 23946",6396,"0657, 7905, 9997",333,22
2015-11-04,Đồng Nai,510715,67023,16248,"93387, 42423","25962, 34443, 38415, 92070, 74843, 73632, 97934",1679,"6194, 1830, 2642",297,77
2015-11-05,An Giang,384592,99121,73071,"69041, 38320","12044, 52259, 46184, 70138, 25861, 67291, 24703",6027,"1600, 1784, 4258",511,41
2015-11-05,Bình Thuận,359865,07834,08150,"91621, 09562","59613, 06586, 69297, 17926, 98649, 83140, 10250",1104,"0994, 5649, 3928",913,55
2015-11-05,Tây Ninh,595072,61864,46288,"97342, 82570","28723, 56086, 69626, 34397, 66187, 02667, 47467",7038,"6501, 8525, 2524",217,22
2015-11-06,Bình Dương,203021,13395,13722,"38054, 54843","84635, 61216, 76995, 16454, 09911, 45253, 81869",9897,"0204, 3981, 0188",703,86
2015-11-06,Trà Vinh,519432,73483,50345,"67082, 94681","90345, 68863, 34368, 80803, 46639, 05036, 78915",7756,"3404, 2718, 5576",585,10
2015-11-06,Vĩnh Long,371698,49772,25908,"01884, 85437","25980, 97580, 11150, 84546, 63747, 60328, 93414",3097,"5142, 1255, 5991",564,37
2015-11-07,Bình Phước,959578,38316,51368,"52087, 27541","42113, 05077, 59151, 00547, 00046, 20496, 29939",6594,"3466, 5812, 8298",665,98
2015-11-07,Hậu Giang,100116,80867,06085,"66384, 19230","91398, 09173, 15974, 76893, 07414, 82135, 84255",4029,"4436, 9907, 7932",037,29
2015-11-07,Hồ Chí Minh,124069,12057,52411,"28488, 03654","91543, 95911, 02491, 75044, 71259, 05255, 69264",7259,"5296, 7463, 8401",205,37
2015-11-07,Long An,733806,89298,41628,"08083, 51727","89895, 60552, 44803, 33766, 07774, 14266, 48493",0232,"3847, 8332, 4736",741,03
2015-11-08,Kiên Giang,725037,04557,76873,"52434, 15425","00431, 76092, 26855, 13189, 43805, 43148, 75033",1827,"6881, 6855, 3811",699,74
2015-11-08,Tiền Giang,750442,65909,18197,"79875, 03775","92623, 02180, 67084, 58205, 76643, 14746, 63264",0790,"5672, 8114, 4857",909,63
2015-11-08,Đà Lạt,302601,69113,98011,"00778, 15061","21903, 86094, 27795, 10022, 06821, 07683, 35994",2986,"6790, 6004, 3887",643,53
2015-11-09,Cà Mau,760291,78864,02519,"23189, 51361","51483, 45021, 72766, 94836, 14978, 41367, 88018",4591,"8622, 5834, 5453",155,76
2015-11-09,Hồ Chí Minh,800661,77352,50294,"72922, 36587","65874, 43613, 67007, 37233, 49514, 34929, 43027",3576,"2161, 2809, 9390",345,28
2015-11-09,Đồng Tháp,156111,93835,12542,"00889, 33050","95497, 41411, 62298, 23395, 17912, 98194, 54308",5509,"3178, 3068, 9534",625,65
2015-11-10,Bạc Liêu,875158,71984,61692,"92394, 76669","17382, 10368, 10645, 74792, 96847, 48931, 61191",9094,"1751, 4939, 5855",144,24
2015-11-10,Bến Tre,008248,07389,67506,"40929, 75326","49896, 62598, 04422, 91620, 65184, 38297, 79547",5735,"1396, 2253, 3146",199,01
2015-11-10,Vũng Tàu,935985,89038,95299,"03739, 31208","58905, 65724, 57287, 16590, 28975, 82185, 12948",0970,"8318, 7132, 5567",073,71
2015-11-11,Cần Thơ,336368,27023,97758,"45429, 59767","86419, 15292, 71928, 43480, 32955, 75452, 26581",7960,"4997, 3107, 6060",893,83
2015-11-11,Sóc Trăng,195924,18926,10532,"03194, 88886","87764, 83393, 02802, 96929, 40023, 95898, 07303",4477,"2515, 0354, 9098",052,96
2015-11-11,Đồng Nai,354056,64980,30243,"59490, 22403","49521, 76253, 10914, 68391, 36197, 41581, 24121",9906,"2333, 1980, 9787",383,40
2015-11-12,An Giang,213202,20261,37199,"57119, 02823","27403, 59392, 85348, 12083, 19834, 25111, 23685",4932,"3290, 1253, 4038",168,56
2015-11-12,Bình Thuận,052232,13041,90606,"07517, 16761","82044, 87014, 44397, 64547, 46114, 31350, 20138",0050,"6827, 8392, 2995",796,91
2015-11-12,Tây Ninh,640282,07462,42098,"19398, 13773","49614, 98274, 28503, 66549, 53023, 37532, 75792",7831,"9855, 9801, 7939",955,01
2015-11-13,Bình Dương,635595,61544,61395,"50082, 85637","97056, 84974, 92660, 53753, 37154, 72107, 74455",5656,"2575, 3606, 7377",040,13
2015-11-13,Trà Vinh,639226,27519,10200,"28453, 90734","26161, 40948, 54582, 06138, 93539, 60780, 03596",0708,"2924, 7297, 4844",915,01
2015-11-13,Vĩnh Long,075923,30353,19062,"08654, 40920","38337, 00039, 19916, 75329, 75237, 92033, 38364",3473,"6107, 0386, 8325",475,32
