date,station,special,first,second,third,fourth,fifth,sixth,seventh,eighth
2017-11-04,Đắk Nông,746498,43492,66416,"41585, 39611","48087, 42738, 69528, 66142, 53740, 61509, 50319",2539,"2141, 6701, 0838",906,23
2017-11-05,Khánh Hòa,597697,65818,84039,"02341, 39199","91315, 74047, 93695, 57274, 42703, 08086, 63459",6306,"5839, 5329, 6503",662,56
2017-11-05,Kon Tum,751332,18582,04812,"27131, 82975","03117, 76468, 03589, 54084, 34964, 83621, 62933",7535,"8910, 9534, 5199",112,46
2017-11-06,Phú Yên,232160,99841,90430,"60150, 93724","65384, 53433, 82638, 44589, 72986, 16251, 52128",7417,"8204, 5235, 9842",983,36
2017-11-06,Thừa Thiên Huế,879010,27320,43571,"59763, 45318","10405, 13103, 47975, 12583, 21692, 84532, 34019",2181,"7619, 9638, 3512",200,53
2017-11-07,Quảng Nam,237767,53347,33961,"40652, 43707","07157, 49242, 80391, 66195, 93310, 51328, 46816",0105,"9149, 7005, 1665",723,44
2017-11-07,Đắk Lắk,382954,95661,72100,"99646, 57481","32970, 21610, 56768, 16231, 73408, 73532, 71158",2223,"1661, 5566, 0903",742,71
2017-11-08,Khánh Hòa,624283,66313,18922,"96274, 54868","58131, 27210, 01950, 64157, 86344, 29383, 76958",3871,"4137, 4896, 7137",560,40
2017-11-08,Đà Nẵng,011771,28086,20055,"25743, 80471","86719, 31568, 11805, 78496, 47469, 20325, 37721",7167,"4974, 0072, 1575",677,38
2017-11-09,Bình Định,652096,56438,89345,"33669, 80701","28362, 40398, 22788, 96194, 07636, 92801, 20387",4910,"8963, 9844, 0904",227,13
2017-11-09,Quảng Bình,167042,74549,47679,"65014, 11135","26984, 40432, 07043, 29036, 60116, 46413, 33143",5989,"4815, 7412, 8769",999,03
2017-11-09,Quảng Trị,381106,63906,68688,"95108, 30115","59453, 33664, 43311, 28699, 16296, 25700, 77597",5522,"0273, 5423, 1273",534,40
2017-11-10,Gia Lai,298345,19375,65705,"19027, 45263","30575, 79710, 14192, 42898, 92089, 23543, 58624",1124,"4043, 4198, 0081",692,53
2017-11-10,Ninh Thuận,649560,53466,89565,"77130, 77266","90640, 36186, 79268, 78493, 50626, 35206, 65042",4003,"6431, 7267, 2400",241,45
2017-11-11,Quảng Ngãi,438842,06475,90546,"45974, 84647","34543, 75061, 63464, 06635, 33853, 00077, 42769",5709,"8381, 4929, 2295",277,71
2017-11-11,Đà Nẵng,579585,40733,14498,"65476, 96019","60702, 73110, 77176, 49507, 49730, 64147, 13943",2381,"5720, 7112, 3689",409,07
2017-11-11,Đắk Nông,548272,33742,39013,"31984, 81394","23457, 36843, 92593, 48531, 91074, 27451, 08897",2310,"7491, 9765, 3746",432,30
2017-11-12,Khánh Hòa,394543,17083,59146,"01849, 74482","39484, 41890, 16542, 77538, 78761, 54145, 65515",4737,"3057, 0766, 5437",199,84
2017-11-12,Kon Tum,211319,87820,56137,"28829, 70271","69953, 63828, 66459, 11880, 77919, 30154, 26573",8827,"8344, 7735, 6561",999,03
2017-11-13,Phú Yên,239252,88344,53089,"07985, 99548","28760, 97264, 05012, 83173, 75928, 88199, 25559",0686,"0457, 0945, 3003",371,13
2017-11-13,Thừa Thiên Huế,242294,25946,50258,"52475, 44236","40833, 98080, 30403, 90240, 54650, 68518, 17429",1982,"1575, 6026, 3109",896,95
2017-11-14,Quảng Nam,446716,97724,76659,"38966, 92971","38403, 99082, 51792, 38856, 67724, 79147, 96893",5954,"4106, 6654, 9926",726,36
2017-11-14,Đắk Lắk,899309,39709,92511,"41311, 20674","94365, 28158, 59780, 31567, 21609, 81803, 26992",1440,"4714, 2733, 6508",733,90
2017-11-15,Khánh Hòa,876480,38699,79675,"77226, 50441","85211, 37087, 22826, 06246, 71149, 70218, 10714",0485,"5624, 8860, 7471",665,77
2017-11-15,Đà Nẵng,304656,43712,16749,"10327, 38764","96923, 96331, 50758, 94607, 80417, 44466, 52817",3255,"9102, 4920, 6632",413,34
2017-11-16,Bình Định,794265,11531,72756,"93408, 58401","17850, 12691, 66125, 11436, 69801, 31835, 02050",1816,"9676, 0848, 4730",938,66
2017-11-16,Quảng Bình,625704,35154,99286,"23305, 92533","39053, 05332, 23070, 99866, 91054, 97689, 75737",0719,"5672, 3095, 7499",668,66
2017-11-16,Quảng Trị,548369,04868,85001,"97737, 59115","53286, 98426, 20268, 20300, 30543, 63409, 00232",8669,"8333, 0359, 8923",156,58
2017-11-17,Gia Lai,640891,74557,65880,"89825, 10091","45537, 76383, 10169, 18483, 28570, 42934, 39755",7838,"4325, 7190, 1735",361,58
2017-11-17,Ninh Thuận,292381,93535,82685,"53955, 03126","36766, 64361, 98547, 48873, 14757, 64425, 68211",3957,"5277, 7981, 4012",613,66
2017-11-18,Quảng Ngãi,398487,43827,38461,"56332, 41916","39752, 51062, 33063, 89375, 83765, 83205, 65310",5864,"6469, 4795, 4250",437,30
2017-11-18,Đà Nẵng,281361,89241,30340,"35978, 76703","36687, 75691, 60107, 51572, 01342, 43885, 40411",9599,"5301, 8242, 7046",168,34
2017-11-18,Đắk Nông,231678,07326,23849,"27748, 99245","15913, 65345, 38081, 33036, 74221, 89359, 06176",5860,"0931, 7631, 8833",055,74
2017-11-19,Khánh Hòa,557848,64445,37615,"48792, 48378","42312, 33025, 34995, 67375, 86645, 51350, 16366",6372,"3096, 1605, 3078",466,11
2017-11-19,Kon Tum,471495,17444,70984,"91776, 53812","97861, 36371, 58448, 38183, 14342, 61485, 19808",3069,"5276, 5594, 7194",503,85
2017-11-20,Phú Yên,589977,98983,70596,"47538, 76086","23673, 62986, 65632, 03501, 10428, 04784, 46157",2583,"8973, 6240, 0800",966,92
2017-11-20,Thừa Thiên Huế,884641,33706,03672,"28916, 80644","32113, 90767, 04966, 78179, 78740, 71720, 99577",2206,"5554, 7558, 6823",767,52
2017-11-21,Quảng Nam,655742,71524,67117,"68370, 69313","67255, 08032, 70513, 71066, 89048, 75233, 15281",7588,"6554, 4060, 5140",420,23
2017-11-21,Đắk Lắk,198812,96273,60779,"29199, 12459","42276, 25411, 84599, 08341, 35857, 01607, 76476",7043,"0020, 2065, 9630",750,98
2017-11-22,Khánh Hòa,690149,41051,65660,"35524, 54582","94301, 78345, 51814, 38550, 03055, 00003, 46835",2757,"4778, 3719, 7224",599,46
2017-11-22,Đà Nẵng,331290,54857,06323,"74275, 74324","16416, 67796, 18742, 30987, 21627, 20301, 40898",5620,"2175, 0490, 1568",987,80
2017-11-23,Bình Định,522633,26637,10698,"75589, 13204","15993, 08554, 31288, 98136, 83728, 02404, 15816",0567,"4117, 3680, 1053",648,75
2017-11-23,Quảng Bình,944525,82016,60722,"12946, 08807","51122, 94622, 80998, 15872, 64796, 79041, 52115",6314,"9324, 1398, 9891",313,52
2017-11-23,Quảng Trị,976769,97045,31832,"43258, 82677","23678, 72635, 14856, 56903, 46799, 83305, 53170",4458,"1619, 3013, 1833",481,19
2017-11-24,Gia Lai,010924,98082,40977,"42187, 22517","34923, 09723, 78370, 55860, 73015, 68743, 42788",9344,"6704, 6871, 0618",645,98
2017-11-24,Ninh Thuận,116394,41644,54801,"75753, 74778","94298, 01798, 49319, 44228, 37928, 19760, 61073",7500,"9459, 8874, 9499",203,17
2017-11-25,Quảng Ngãi,462193,50400,95442,"61051, 22187","94976, 91091, 86935, 34854, 08138, 53960, 89201",3472,"9987, 8551, 4386",945,80
2017-11-25,Đà Nẵng,338927,68453,49662,"16875, 14805","18808, 37374, 41808, 02888, 08050, 20394, 19032",9748,"2882, 4694, 9446",198,51
2017-11-25,Đắk Nông,572949,70406,05996,"99406, 66977","64651, 28309, 07550, 05659, 07281, 27207, 32097",8631,"6525, 7379, 5495",407,24
2017-11-26,Khánh Hòa,222279,27511,16322,"40897, 24223","53674, 50382, 03599, 10751, 44953, 45809, 19500",5593,"0323, 8216, 3531",717,88
2017-11-26,Kon Tum,860513,92890,72299,"78538, 69178","12764, 70887, 87286, 66337, 14241, 20133, 11933",7243,"7698, 9614, 3149",240,99
2017-11-27,Phú Yên,769941,77727,31229,"19192, 51411","17568, 18678, 10377, 25812, 31901, 34199, 88631",3338,"4891, 1337, 2778",226,78
2017-11-27,Thừa Thiên Huế,303037,01816,54286,"18468, 77741","23433, 90261, 84057, 01646, 07602, 64929, 83278",4679,"7921, 7164, 2679",951,66
2017-11-28,Quảng Nam,539593,17101,81479,"60516, 29793","25647, 71519, 51294, 28558, 51686, 80385, 50672",0582,"8256, 9541, 4155",446,97
2017-11-28,Đắk Lắk,251683,32270,67449,"87736, 79046","59308, 15610, 22512, 94307, 26278, 80233, 49015",1708,"8998, 1159, 5150",595,94
2017-11-29,Khánh Hòa,812464,05770,37829,"60692, 55174","54854, 48367, 96615, 74042, 06472, 27314, 16406",7580,"7599, 5330, 4319",085,06
2017-11-29,Đà Nẵng,244394,26590,45586,"49939, 02892","72773, 14465, 93679, 73773, 31707, 52027, 58580",6138,"0986, 4227, 2350",477,18
2017-11-30,Bình Định,808960,75488,84007,"88760, 41449","10268, 03554, 95191, 61425, 23865, 63882, 00692",3375,"3753, 8809, 0891",805,66
2017-11-30,Quảng Bình,512663,80242,89550,"62062, 45251","44102, 42850, 62846, 63639, 56886, 57934, 96831",5376,"4021, 6021, 5851",323,23
2017-11-30,Quảng Trị,167307,41705,88274,"75212, 28039","57746, 83590, 79050, 20149, 85687, 80803, 42520",0555,"0359, 3151, 3712",798,52
2017-12-01,Gia Lai,721267,62063,77354,"91144, 12958","50364, 17597, 74196, 78388, 57923, 86842, 22392",0877,"4591, 2595, 5798",027,95
2017-12-01,Ninh Thuận,978036,62483,25884,"58462, 17907","60189, 85630, 91673, 79064, 46032, 34804, 90886",2887,"0899, 7614, 7624",132,29
2017-12-02,Quảng Ngãi,918025,18798,57956,"29232, 35793","31925, 06940, 75457, 35755, 96595, 76366, 66211",3887,"4772, 1619, 5500",508,71
2017-12-02,Đà Nẵng,068451,77156,24329,"79901, 90367","67420, 75707, 70371, 24966, 57214, 77567, 17874",2472,"4402, 4798, 6318",492,66
2017-12-02,Đắk Nông,407956,91273,46194,"16873, 81621","96785, 00410, 89396, 28741, 67282, 37149, 21444",3333,"8077, 4561, 3930",318,34
2017-12-03,Khánh Hòa,339589,27862,39286,"51660, 65058","35567, 88413, 34724, 20057, 04371, 20210, 82973",9558,"2210, 2072, 2551",798,59
2017-12-03,Kon Tum,347324,00871,13299,"19498, 63467","27477, 21060, 25765, 39780, 77181, 03287, 59743",7740,"0334, 3024, 3373",731,86
2017-12-04,Phú Yên,300254,08451,78203,"92025, 61620","78053, 88312, 32554, 28625, 32430, 16409, 69863",5021,"7457, 8177, 8367",326,19
2017-12-04,Thừa Thiên Huế,281649,45325,58716,"72622, 53495","49138, 93056, 77243, 11756, 01764, 93229, 39205",5598,"4117, 7088, 7444",015,34
2017-12-05,Quảng Nam,244221,34583,55339,"01817, 86758","89914, 41258, 92463, 34671, 53623, 12202, 44445",8671,"5430, 8009, 9950",744,68
2017-12-05,Đắk Lắk,324424,61253,18305,"11851, 10732","72225, 89068, 72188, 58797, 08259, 29956, 91503",0947,"9156, 1364, 5373",248,43
2017-12-06,Khánh Hòa,472774,84548,51301,"72170, 06327","48544, 55763, 42753, 44507, 94235, 35994, 30821",1473,"5481, 2586, 2052",039,47
2017-12-06,Đà Nẵng,596046,18062,08371,"61506, 54065","59000, 49272, 75554, 43490, 53705, 71456, 66407",0144,"0026, 1352, 1369",958,36
2017-12-07,Bình Định,581114,29773,72449,"10559, 30050","47360, 76537, 23984, 38801, 55545, 65427, 28736",8975,"5104, 2278, 0546",434,37
2017-12-07,Quảng Bình,987383,78812,32755,"25300, 65980","12309, 96980, 76662, 86501, 74953, 38471, 96418",3750,"7405, 9618, 1730",035,99
2017-12-07,Quảng Trị,505728,02045,83921,"27283, 96047","62429, 72214, 89743, 00681, 04640, 53966, 76529",1441,"9867, 1351, 9805",514,48
2017-12-08,Gia Lai,757807,35475,68017,"66686, 69073","18597, 76739, 70382, 07359, 63849, 07244, 14732",5333,"6122, 3587, 2601",279,52
2017-12-08,Ninh Thuận,368115,60453,00303,"69094, 17348","61287, 64616, 41437, 16312, 56651, 48967, 33538",3417,"1687, 9693, 2424",735,88
2017-12-09,Quảng Ngãi,820004,27076,62125,"13363, 12970","10584, 98425, 48275, 10450, 60722, 41188, 69299",1193,"1794, 2340, 1920",444,18
2017-12-09,Đà Nẵng,773857,14888,83486,"99494, 98413","98845, 55055, 64087, 97824, 14542, 43914, 69555",0412,"8446, 0673, 9532",985,84
2017-12-09,Đắk Nông,598689,90687,21584,"17010, 10013","68121, 91961, 26760, 17864, 29437, 30863, 90307",3341,"7026, 8972, 0749",703,05
2017-12-10,Khánh Hòa,855795,99749,14380,"67335, 66179","31172, 63860, 61465, 61390, 62358, 89411, 02210",8976,"5692, 9900, 9598",337,91
2017-12-10,Kon Tum,186256,35871,77574,"92098, 11850","80375, 17419, 08272, 37784, 78249, 13848, 88835",9487,"0730, 4722, 1258",920,16
2017-12-11,Phú Yên,066946,95441,00709,"46075, 22013","51016, 09098, 88311, 04595, 02726, 84535, 92774",6173,"3139, 5825, 3896",484,91
2017-12-11,Thừa Thiên Huế,932072,74142,20170,"14538, 16439","52629, 26135, 33745, 51306, 04233, 30789, 67321",4770,"1522, 8100, 2225",200,22
2017-12-12,Quảng Nam,626720,62920,18612,"97968, 21307","40275, 07164, 47940, 95287, 44209, 15384, 51698",9870,"9229, 9989, 5060",960,27
2017-12-12,Đắk Lắk,411596,39320,72689,"77727, 70379","26772, 79938, 91092, 71770, 62361, 07319, 32614",5894,"1197, 4297, 0886",489,77
2017-12-13,Khánh Hòa,999031,82590,86315,"35449, 64924","95686, 75213, 68539, 92212, 00913, 79840, 31392",6861,"1110, 9730, 6177",563,42
2017-12-13,Đà Nẵng,649099,72095,13050,"33161, 55494","26479, 91769, 01907, 24411, 26075, 70829, 89329",7959,"0361, 3284, 9231",637,13
2017-12-14,Bình Định,510546,92360,53388,"77059, 07175","50661, 24242, 50205, 36890, 48160, 78739, 06940",4688,"6412, 0943, 1825",239,43
2017-12-14,Quảng Bình,478254,33597,33727,"27218, 93355","74589, 63199, 28752, 02267, 53509, 59571, 51252",5647,"2298, 0500, 7880",598,94
2017-12-14,Quảng Trị,750032,60372,24513,"45592, 07276","51278, 76025, 31741, 11921, 81450, 53101, 52798",0804,"3495, 3222, 6648",872,74
2017-12-15,Gia Lai,505380,60731,50127,"46256, 64672","00311, 33369, 67230, 10956, 86445, 28306, 86250",8955,"6741, 3600, 2399",630,53
2017-12-15,Ninh Thuận,514104,25097,89499,"56423, 40339","36679, 73817, 62302, 18047, 61245, 61479, 55351",7770,"7831, 6132, 9772",949,48
2017-12-16,Quảng Ngãi,417707,59237,46285,"15819, 28673","20349, 76110, 64403, 13226, 69888, 08603, 85340",1319,"5609, 2208, 7836",159,65
2017-12-16,Đà Nẵng,731556,02299,84132,"06515, 62267","85064, 56296, 29362, 12861, 92395, 83074, 79976",6382,"0681, 3148, 5051",188,61
2017-12-16,Đắk Nông,059190,65176,94595,"56928, 01128","94367, 68655, 11556, 94290, 56738, 78201, 30731",0297,"8134, 7348, 6027",215,36
2017-12-17,Khánh Hòa,062302,66422,40018,"50571, 47987","14651, 18945, 84582, 68529, 01305, 71320, 39193",0507,"4217, 1592, 1331",531,62
2017-12-17,Kon Tum,868187,25345,93698,"93588, 32623","30887, 22026, 84511, 36286, 57927, 28490, 14460",1410,"8062, 3271, 2769",920,14
2017-12-18,Phú Yên,713215,25184,11665,"36550, 16493","64086, 01120, 38139, 83423, 58935, 31407, 49567",2812,"5216, 2744, 7106",976,81
2017-12-18,Thừa Thiên Huế,145607,62253,79201,"04822, 76730","22397, 56495, 58666, 55611, 08521, 02048, 34913",2805,"4057, 2130, 6862",544,68
2017-12-19,Quảng Nam,380025,77558,35545,"96318, 40784","03693, 03073, 22500, 68749, 72805, 65859, 76101",5523,"9645, 1292, 3381",553,52
2017-12-19,Đắk Lắk,921061,93399,64908,"66534, 34644","34744, 52001, 53256, 27881, 71581, 40721, 52111",9891,"2097, 2022, 5992",335,76
2017-12-20,Khánh Hòa,825594,80228,59836,"47067, 14846","15855, 30330, 16111, 56897, 94218, 68965, 34281",5460,"8658, 7561, 7692",841,18
2017-12-20,Đà Nẵng,583027,83710,05995,"71626, 05299","16277, 00090, 27618, 74352, 63698, 44890, 63073",3882,"6800, 5039, 8860",238,13
2017-12-21,Bình Định,207580,60407,02040,"29750, 82869","11586, 91949, 21039, 55616, 58422, 44105, 35311",3739,"4929, 0737, 5981",950,61
2017-12-21,Quảng Bình,387500,10873,49388,"45662, 47735","61308, 87160, 95627, 62990, 16745, 37153, 34817",8973,"0096, 1470, 4235",165,68
2017-12-21,Quảng Trị,312863,96340,34336,"54960, 97755","52725, 71976, 16980, 01652, 43700, 96349, 65003",7918,"0680, 2390, 6398",949,84
2017-12-22,Gia Lai,602001,84920,97222,"10043, 24568","77373, 47610, 90177, 90394, 22136, 56339, 77098",6722,"8333, 1547, 7337",670,58
2017-12-22,Ninh Thuận,857310,78998,58444,"47725, 12355","67900, 59804, 24119, 77277, 04986, 07645, 66871",6649,"7716, 7430, 5490",579,11
2017-12-23,Quảng Ngãi,391986,68656,45795,"29034, 98187","90556, 65274, 41619, 57740, 67739, 96605, 60786",9063,"0099, 2244, 8099",786,13
2017-12-23,Đà Nẵng,269960,54714,78748,"99291, 43762","38132, 95233, 89677, 51820, 15033, 71872, 98889",2889,"2152, 8702, 1951",684,29
2017-12-23,Đắk Nông,409051,43415,99047,"11002, 45001","28194, 60654, 22967, 65266, 65741, 63904, 50930",9839,"0952, 0756, 6824",608,58
2017-12-24,Khánh Hòa,997287,69870,30677,"68963, 38354","04951, 02215, 80485, 46132, 60920, 31598, 16433",3423,"6736, 5216, 1572",785,29
2017-12-24,Kon Tum,897119,85468,86274,"34646, 95829","85677, 79609, 06109, 33080, 26326, 98860, 19061",3185,"8526, 8758, 2745",117,72
2017-12-25,Phú Yên,155614,40097,94538,"75329, 84680","70510, 77109, 30810, 51113, 57994, 77506, 34838",0772,"1878, 1440, 1976",864,10
2017-12-25,Thừa Thiên Huế,450610,39616,07937,"88507, 19655","81823, 54789, 62839, 16481, 85818, 42777, 91295",3161,"6853, 3461, 9974",047,47
2017-12-26,Quảng Nam,513321,21212,03863,"36684, 14562","67346, 07692, 56685, 05620, 87914, 52591, 95542",5820,"5579, 5529, 6823",324,67
2017-12-26,Đắk Lắk,713631,39329,33099,"95773, 37675","61162, 46557, 43632, 92845, 52902, 12469, 95232",0423,"9870, 8383, 8228",967,67
2017-12-27,Khánh Hòa,289723,95661,79516,"65425, 92540","72713, 62128, 18004, 77986, 89860, 40243, 83305",5328,"3908, 1605, 1932",230,96
2017-12-27,Đà Nẵng,937555,81278,74805,"26194, 50098","84281, 31609, 89979, 47223, 34521, 85060, 11002",0595,"3471, 2864, 4056",008,04
2017-12-28,Bình Định,419052,74216,09476,"55148, 54306","13405, 06848, 42132, 50442, 93665, 85754, 16517",9648,"9927, 3125, 3386",468,40
2017-12-28,Quảng Bình,734301,07843,28120,"73672, 19677","21287, 07736, 98314, 95102, 52483, 51845, 31562",9426,"1841, 5391, 8097",217,88
2017-12-28,Quảng Trị,343161,64175,79527,"08360, 53419","01628, 13620, 74748, 41490, 31185, 24288, 61340",9523,"2768, 4058, 3610",578,96
2017-12-29,Gia Lai,429411,23555,60143,"29783, 59011","97170, 59970, 34504, 08589, 49317, 52723, 80479",7576,"5243, 8607, 6672",863,58
2017-12-29,Ninh Thuận,512784,00676,30724,"41810, 47709","41108, 00309, 53402, 90247, 27526, 58301, 51940",9002,"8425, 8347, 1110",006,19
2017-12-30,Quảng Ngãi,797584,99013,11828,"91755, 34988","52581, 07705, 43991, 29947, 30036, 34474, 38293",8702,"7924, 8245, 9705",124,99
2017-12-30,Đà Nẵng,779843,24595,48652,"14460, 51415","74785, 26238, 53674, 43197, 07489, 69391, 56117",3316,"5323, 4906, 2519",453,60
2017-12-30,Đắk Nông,024926,88614,53992,"38587, 08988","88038, 95110, 09298, 42173, 92619, 02532, 83781",8748,"4734, 0557, 4480",855,09
2017-12-31,Khánh Hòa,694064,28335,36286,"94449, 06433","03021, 92058, 53322, 57885, 46522, 79774, 77901",9392,"2180, 4854, 7718",213,03
2017-12-31,Kon Tum,606951,90168,90297,"09168, 99664","59640, 63916, 17345, 49464, 57840, 06411, 10468",8740,"4979, 6642, 5728",029,19
2018-01-01,Phú Yên,652817,92986,05337,"80434, 25638","28968, 58572, 19221, 95078, 72848, 50275, 64498",5001,"0786, 9993, 4525",743,21
2018-01-01,Thừa Thiên Huế,394881,77239,12588,"21992, 72977","44466, 18660, 66790, 69906, 08460, 98760, 79984",2618,"4899, 8637, 7426",650,56
2018-01-02,Quảng Nam,665446,97451,69531,"67238, 56774","94981, 58077, 61171, 88938, 79183, 15897, 03089",5247,"1310, 4718, 3972",325,03
2018-01-02,Đắk Lắk,034460,09284,47362,"24099, 33907","02910, 93832, 34577, 38585, 87112, 50381, 37211",3744,"1647, 4573, 5219",630,42
2018-01-03,Khánh Hòa,964265,50145,71844,"37558, 37139","98457, 68448, 60052, 01871, 92256, 60174, 73758",7852,"2727, 9699, 2359",172,87
2018-01-03,Đà Nẵng,291850,92301,97236,"93369, 86327","86837, 44864, 26092, 46484, 85650, 63254, 44078",8305,"2944, 0886, 5127",509,33
2018-01-04,Bình Định,824996,20091,23911,"61056, 74221","50415, 12368, 94370, 01841, 48748, 03753, 47942",4411,"9904, 4318, 4300",764,06
2018-01-04,Quảng Bình,793010,44528,27814,"26904, 57373","00178, 56071, 34080, 40788, 59049, 03406, 55623",3599,"6427, 7717, 7060",943,67
2018-01-04,Quảng Trị,843493,63546,49224,"51950, 92381","11956, 54697, 81676, 57620, 58900, 74229, 74137",4273,"4323, 1759, 0038",467,17
2018-01-05,Gia Lai,582780,94693,22771,"80483, 82553","86660, 69260, 15184, 14808, 13479, 53838, 95507",9923,"4750, 4989, 2195",894,85
2018-01-05,Ninh Thuận,315825,53758,61095,"83656, 87065","84808, 63379, 00129, 94120, 81876, 65555, 58520",6269,"4972, 5183, 8364",287,73
2018-01-06,Quảng Ngãi,596110,92147,86726,"15280, 97996","96680, 36120, 78746, 50847, 68021, 02864, 66179",8347,"2744, 7615, 3226",637,56
2018-01-06,Đà Nẵng,024881,44203,87599,"93501, 88746","59275, 90422, 51574, 17534, 97601, 18681, 01506",0781,"0524, 4356, 8337",577,95
2018-01-06,Đắk Nông,109803,01342,84355,"59049, 96487","08839, 12660, 34433, 32957, 25868, 98187, 14206",8504,"1596, 6012, 8524",499,52
2018-01-07,Khánh Hòa,633608,76011,66724,"15559, 87726","81651, 70456, 66412, 83895, 56004, 46331, 92050",1889,"4233, 2385, 4670",908,60
2018-01-07,Kon Tum,524659,44134,82753,"64355, 82757","17794, 68480, 12889, 94876, 92960, 70332, 59170",7550,"0914, 2375, 6873",254,74
2018-01-08,Phú Yên,045874,46196,94220,"40765, 44784","69773, 72619, 64941, 98459, 87346, 43919, 21660",5216,"1224, 5963, 5345",838,33
2018-01-08,Thừa Thiên Huế,031309,61495,96221,"41284, 93607","68570, 74082, 97599, 99935, 44321, 13231, 19212",5772,"2756, 7893, 5194",515,79
2018-01-09,Quảng Nam,267343,74373,56666,"47720, 95035","34135, 19686, 17272, 59279, 10697, 06769, 96012",2058,"1749, 8750, 6451",851,72
2018-01-09,Đắk Lắk,528309,17898,72564,"26269, 24742","57949, 76505, 19019, 81737, 29244, 16954, 04441",4200,"6796, 2583, 4453",228,61
2018-01-10,Khánh Hòa,558518,54399,33633,"96009, 92732","36153, 22529, 79473, 94325, 10427, 10275, 99204",9628,"2718, 0091, 8701",220,19
2018-01-10,Đà Nẵng,037380,58123,92966,"40797, 65705","02054, 88162, 67280, 46169, 56181, 76082, 57393",3259,"3428, 1847, 2367",053,16
2018-01-11,Bình Định,240210,67891,74915,"93585, 66879","08938, 68548, 26100, 98459, 73558, 09046, 74944",1959,"5952, 4885, 1999",180,31
2018-01-11,Quảng Bình,073605,60324,02688,"83299, 08933","25095, 46796, 74514, 45403, 27576, 12885, 57523",9958,"0333, 0036, 9776",112,44
2018-01-11,Quảng Trị,188861,22033,01637,"85784, 01773","13240, 62391, 16304, 38457, 32368, 07412, 75465",6878,"4550, 6484, 7604",926,90
2018-01-12,Gia Lai,867516,51274,63141,"54295, 04593","00299, 15241, 49223, 20245, 84434, 68552, 72852",0340,"1346, 5804, 2263",376,65
2018-01-12,Ninh Thuận,721517,36842,42610,"91597, 29228","56551, 49773, 70770, 41587, 92597, 21269, 30555",3188,"6790, 1868, 2206",818,37
2018-01-13,Quảng Ngãi,013081,56200,46157,"02960, 57893","34888, 30299, 21725, 46157, 21584, 72767, 14066",9746,"6842, 5844, 8020",671,24
2018-01-13,Đà Nẵng,171070,86705,23951,"19697, 78268","65034, 70056, 15590, 44185, 98083, 92137, 78925",1397,"2004, 7012, 1703",634,60
2018-01-13,Đắk Nông,330533,97971,81474,"50875, 08047","38171, 78449, 23473, 30655, 47248, 30938, 36414",8400,"9103, 6156, 6279",661,26
2018-01-14,Khánh Hòa,795305,75109,14555,"38034, 35750","84259, 81763, 41270, 46015, 73123, 37955, 03219",1586,"3842, 8558, 0083",240,77
2018-01-14,Kon Tum,797199,29647,06163,"99848, 22751","13137, 10099, 56036, 67656, 71340, 28029, 49140",4023,"1440, 7235, 7096",014,28
2018-01-15,Phú Yên,626982,65885,68378,"83263, 97213","55632, 11086, 14493, 61422, 03707, 09521, 24706",9920,"0480, 4701, 0469",815,50
2018-01-15,Thừa Thiên Huế,646015,69194,47071,"05347, 91995","40126, 02395, 52284, 42928, 97863, 56130, 47692",0019,"6665, 8238, 4760",233,96
2018-01-16,Quảng Nam,322021,76626,83653,"99462, 35778","43646, 61215, 04866, 62136, 61591, 64378, 13870",6184,"4454, 8991, 0138",768,45
2018-01-16,Đắk Lắk,699466,82471,19989,"02908, 65015","85517, 37288, 17932, 78826, 80346, 32386, 15453",8960,"2154, 5477, 2517",631,46
2018-01-17,Khánh Hòa,665102,55605,16521,"50610, 56088","42704, 32292, 30451, 84110, 97275, 91537, 58212",4757,"6139, 6997, 8968",983,53
2018-01-17,Đà Nẵng,307364,98685,22523,"08281, 90428","56838, 55079, 15310, 49683, 42337, 75967, 40555",0594,"6762, 6437, 0989",842,30
2018-01-18,Bình Định,650269,64152,25413,"92127, 16326","79279, 18258, 82470, 88949, 78955, 90689, 63601",5456,"0999, 0604, 8904",028,81
2018-01-18,Quảng Bình,643874,81205,56663,"56079, 72044","02941, 73718, 33258, 92570, 55941, 36212, 70538",5643,"1685, 2700, 9745",961,78
2018-01-18,Quảng Trị,717522,07232,18960,"46894, 81597","01830, 49297, 28127, 31116, 46364, 44518, 23605",0168,"2693, 9627, 8257",810,84
2018-01-19,Gia Lai,635919,49343,32235,"37539, 00856","56727, 43218, 73173, 94632, 20822, 55059, 03906",2889,"9426, 6182, 9659",550,33
2018-01-19,Ninh Thuận,827401,98794,15151,"45766, 18977","09984, 52158, 19819, 78121, 95497, 67366, 06485",8426,"7491, 8023, 7198",400,12
2018-01-20,Quảng Ngãi,111792,43385,79016,"71091, 67579","11795, 00895, 98548, 62530, 51540, 63946, 46572",1634,"6132, 6288, 4265",376,72
2018-01-20,Đà Nẵng,814662,32917,58041,"40409, 25803","11436, 47525, 78629, 80556, 12039, 80564, 30241",6289,"5595, 2446, 1898",422,90
2018-01-20,Đắk Nông,369692,01486,46503,"42466, 76112","42618, 26471, 97991, 03623, 05651, 62106, 68897",1737,"1200, 1918, 3118",199,79
2018-01-21,Khánh Hòa,817145,63642,29983,"66449, 35382","97148, 61978, 48061, 49981, 51938, 83193, 43902",2392,"2709, 3862, 3502",294,32
